x 383.17987060546875
y 2.1991612911224365
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:49.790977
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:49.941878
x 383.17987060546875
y 2.1991612911224365
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:50.085664
x 383.17987060546875
y 2.1991612911224365
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:50.172849
x 383.17987060546875
y 2.1991612911224365
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:50.304327
x 383.17987060546875
y 2.1991612911224365
x 383.17987060546875
y 2.1991612911224365
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:50.486052
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:50.579588
x 383.17987060546875
y 2.1991612911224365
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:50.713526
x 383.17987060546875
y 2.1991612911224365
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:50.857436
x 383.17987060546875
y 2.1991612911224365
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:50.967836
x 383.17987060546875
y 2.1991612911224365
x 383.17987060546875
y 2.1991612911224365
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:51.056029
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:51.170411
x 383.17987060546875
y 2.1991612911224365
x 383.17987060546875
y 2.1991612911224365
speed 0.0
throttle 0.0
brake 0.5108184814453125
time 32:51.350738
speed 0.030651620775461196
throttle 0.75
brake 0.0
time 32:51.448362
x 383.17987060546875
y 2.1991612911224365
speed 0.052847939729690555
throttle 0.75
brake 0.0
time 32:51.558111
x 383.1798400878906
y 2.199176788330078
x 383.1786193847656
y 2.199087142944336
speed 0.16487707793712617
throttle 0.75
brake 0.0
time 32:51.697844
speed 0.14929124414920808
throttle 0.75
brake 0.0
time 32:51.818777
x 383.1769714355469
y 2.198995590209961
speed 0.1738776594400406
throttle 0.75
brake 0.0
time 32:51.994753
x 383.17474365234375
y 2.1986865997314453
speed 0.5361870467662812
throttle 0.75
brake 0.0
time 32:52.127612
x 383.1692199707031
y 2.19863224029541
speed 1.5381670475006104
throttle 0.75
brake 0.0
time 32:52.294116
x 383.1520690917969
y 2.1975924968719482
x 383.12335205078125
y 2.1958775520324707
speed 2.2983548641204834
throttle 0.75
brake 0.0
time 32:52.417983
x 383.08795166015625
y 2.1938817501068115
speed 2.752279257774353
throttle 0.75
brake 0.0
time 32:52.587695
speed 3.4310970067977906
throttle 0.75
brake 0.0
time 32:52.744819
x 383.0434265136719
y 2.1912763118743896
speed 4.043902587890625
throttle 0.75
brake 0.0
time 32:52.887364
x 382.9901428222656
y 2.1881887912750244
speed 4.615110111236572
throttle 0.75
brake 0.0
time 32:52.996690
x 382.9288330078125
y 2.184537649154663
speed 5.160039281845093
throttle 0.75
brake 0.0
time 32:53.110168
x 382.8598327636719
y 2.1805672645568848
x 382.7834167480469
y 2.1762328147888184
speed 5.686951732635499
throttle 0.75
brake 0.0
time 32:53.271034
speed 6.201580953598023
throttle 0.75
brake 0.0
time 32:53.397235
x 382.6998596191406
y 2.171541213989258
speed 6.707724952697754
throttle 0.75
brake 0.0
time 32:53.501977
x 382.6092224121094
y 2.1667375564575195
speed 7.207090473175049
throttle 0.75
brake 0.0
time 32:53.647035
x 382.5115966796875
y 2.1617000102996826
speed 7.700895881652833
throttle 0.75
brake 0.0
time 32:53.772094
x 382.4070739746094
y 2.1561331748962402
speed 8.191195106506347
throttle 0.75
brake 0.0
time 32:53.900727
x 382.2957763671875
y 2.1504416465759277
speed 8.677919483184814
throttle 0.75
brake 0.0
time 32:54.041354
x 382.17767333984375
y 2.1445796489715576
speed 9.161281871795655
throttle 0.75
brake 0.0
time 32:54.158966
x 382.0528564453125
y 2.138221025466919
speed 9.642255592346192
throttle 0.75
brake 0.0
time 32:54.289202
x 381.9213562011719
y 2.131516933441162
x 381.7833251953125
y 2.128446340560913
speed 10.098538398742676
throttle 0.75
brake 0.0
time 32:54.443436
speed 10.57664623260498
throttle 0.75
brake 0.0
time 32:54.590906
x 381.638671875
y 2.125387191772461
speed 11.052251243591309
throttle 0.75
brake 0.0
time 32:54.716858
x 381.4874267578125
y 2.121633291244507
speed 11.525398921966554
throttle 0.75
brake 0.0
time 32:54.866103
x 381.32958984375
y 2.117304563522339
speed 11.996352767944336
throttle 0.75
brake 0.0
time 32:55.016267
x 381.16522216796875
y 2.1126856803894043
speed 12.46508960723877
throttle 0.75
brake 0.0
time 32:55.173223
x 380.99432373046875
y 2.1079235076904297
speed 12.93171501159668
throttle 0.75
brake 0.0
time 32:55.311468
x 380.81695556640625
y 2.1030004024505615
speed 13.396305370330811
throttle 0.75
brake 0.0
time 32:55.472437
